CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
436136267,03/31/2018,14:50:00,03/31/2018,14:55:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,BOOK/CARD,,,990284,214597,40.755701867,-73.978221916,"(40.755701867, -73.978221916)"
938197369,03/31/2018,14:50:00,,,03/31/2018,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1010725,238488,40.821238653,-73.904346644,"(40.821238653, -73.904346644)"
496124149,03/31/2018,14:45:00,03/31/2018,15:00:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,DEPARTMENT STORE,,,1030101,224098,40.781662782,-73.834439086,"(40.781662782, -73.834439086)"
193363696,03/31/2018,14:45:00,03/31/2018,15:07:00,03/31/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,123,FRONT OF,OTHER,,,919282,129792,40.522694581,-74.233684251,"(40.522694581, -74.233684251)"
423693371,03/31/2018,14:43:00,03/31/2018,14:43:00,03/31/2018,678,MISCELLANEOUS PENAL LAW,201,"TRESPASS 4,CRIMINAL SUB 2",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102,INSIDE,OTHER,,,1027535,191472,40.692125551,-73.843914493,"(40.692125551, -73.843914493)"
691587318,03/31/2018,14:42:00,03/31/2018,19:50:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,,STREET,,,997480,237646,40.818957366,-73.952202791,"(40.818957366, -73.952202791)"
805840542,03/31/2018,14:40:00,03/31/2018,14:45:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,STREET,,,1004013,254115,40.864147757,-73.928551197,"(40.864147757, -73.928551197)"
933268223,03/31/2018,14:40:00,03/31/2018,14:45:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,STREET,,,1004013,254115,40.864147757,-73.928551197,"(40.864147757, -73.928551197)"
162769162,03/31/2018,14:40:00,03/31/2018,15:02:00,03/31/2018,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1013415,184137,40.672050448,-73.894863303,"(40.672050448, -73.894863303)"
167588189,03/31/2018,14:40:00,03/31/2018,14:47:00,03/31/2018,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,,STREET,,,1007801,249348,40.851054481,-73.914872989,"(40.851054481, -73.914872989)"
735328325,03/31/2018,14:40:00,,,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1008823,243401,40.834728926,-73.911200616,"(40.834728926, -73.911200616)"
788921483,03/31/2018,14:35:00,03/31/2018,14:40:00,03/31/2018,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1010728,252491,40.859672783,-73.904280522,"(40.859672783, -73.904280522)"
916616615,03/31/2018,14:35:00,,,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,985242,159148,40.603508948,-73.996429009,"(40.603508948, -73.996429009)"
316590723,03/31/2018,14:35:00,03/31/2018,14:46:00,03/31/2018,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,COMMERCIAL BUILDING,,,1030234,215251,40.757379417,-73.834019371,"(40.757379417, -73.834019371)"
600218167,03/31/2018,14:35:00,03/31/2018,14:45:00,03/31/2018,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,982627,173988,40.644241555,-74.005849824,"(40.644241555, -74.005849824)"
346536413,03/31/2018,14:35:00,03/31/2018,15:07:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1031742,260704,40.882126882,-73.828254499,"(40.882126882, -73.828254499)"
739976192,03/31/2018,14:35:00,,,03/31/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,OTHER,BROOKLYN,71,INSIDE,OTHER,,,1001154,178314,40.656099505,-73.939078079,"(40.656099505, -73.939078079)"
333984120,03/31/2018,14:34:00,03/31/2018,14:40:00,03/31/2018,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1006109,234993,40.811658487,-73.921035735,"(40.811658487, -73.921035735)"
293622624,03/31/2018,14:33:00,03/31/2018,14:45:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,,RESIDENCE-HOUSE,,,1002695,167681,40.626911128,-73.933553263,"(40.626911128, -73.933553263)"
383150482,03/31/2018,14:30:00,,,03/31/2018,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DRUG STORE,,,987470,211488,40.747169919,-73.988380448,"(40.747169919, -73.988380448)"
743421300,03/31/2018,14:30:00,03/31/2018,14:30:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1009595,258311,40.875650231,-73.908354428,"(40.875650231, -73.908354428)"
587915190,03/31/2018,14:25:00,03/31/2018,14:43:00,03/31/2018,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,FRONT OF,STREET,,,1001512,234334,40.809859893,-73.937644103,"(40.809859893, -73.937644103)"
491547352,03/31/2018,14:20:00,03/31/2018,14:25:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,DRUG STORE,,,993639,232628,40.805189268,-73.966086956,"(40.805189268, -73.966086956)"
843096954,03/31/2018,14:20:00,03/31/2018,14:30:00,03/31/2018,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,,,1041749,196938,40.707047475,-73.792611904,"(40.707047475, -73.792611904)"
969796301,03/31/2018,14:20:00,03/31/2018,14:30:00,03/31/2018,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,,,1044315,193135,40.696592115,-73.783390715,"(40.696592115, -73.783390715)"
617654257,03/31/2018,14:20:00,03/31/2018,14:25:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,FRONT OF,RESIDENCE-HOUSE,,,943075,139865,40.550485367,-74.148164917,"(40.550485367, -74.148164917)"
896518843,03/31/2018,14:20:00,03/31/2018,14:30:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,950130,169927,40.633029408,-74.122930162,"(40.633029408, -74.122930162)"
114974134,03/31/2018,14:15:00,03/31/2018,14:15:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,PARK/PLAYGROUND,MARCUS GARVEY PARK,,1000598,231062,40.800880893,-73.940953807,"(40.800880893, -73.940953807)"
443937538,03/31/2018,14:15:00,03/31/2018,14:25:00,03/31/2018,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,1021522,256468,40.87054946,-73.865236939,"(40.87054946, -73.865236939)"
293011203,03/31/2018,14:15:00,03/31/2018,15:30:00,03/31/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,OPPOSITE OF,STREET,,,983103,202715,40.723090704,-74.004139482,"(40.723090704, -74.004139482)"
619944659,03/31/2018,14:15:00,,,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,STREET,,,986791,217425,40.763465697,-73.990828721,"(40.763465697, -73.990828721)"
826695689,03/31/2018,14:15:00,03/31/2018,14:17:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,GROCERY/BODEGA,,,987724,183284,40.66975651,-73.987478308,"(40.66975651, -73.987478308)"
988005474,03/31/2018,14:10:00,03/31/2018,15:10:00,03/31/2018,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1026429,247622,40.846247791,-73.847550376,"(40.846247791, -73.847550376)"
736229208,03/31/2018,14:08:00,03/31/2018,14:22:00,03/31/2018,106,FELONY ASSAULT,108,ASSAULT OTHER PUBLIC SERVICE EMPLOYEE,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1009041,247401,40.845707148,-73.910398033,"(40.845707148, -73.910398033)"
137737578,03/31/2018,14:03:00,03/31/2018,14:10:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,STORE UNCLASSIFIED,,,1019840,206689,40.733926841,-73.871582398,"(40.733926841, -73.871582398)"
971548712,03/31/2018,14:00:00,03/31/2018,14:05:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,OTHER,,,1002577,195808,40.70411373,-73.933901902,"(40.70411373, -73.933901902)"
589241428,03/31/2018,14:00:00,03/31/2018,14:25:00,03/31/2018,113,FORGERY,723,"FORGERY,DRIVERS LICENSE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,1033029,188575,40.684145391,-73.824123996,"(40.684145391, -73.824123996)"
222801938,03/31/2018,14:00:00,03/31/2018,14:16:00,03/31/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,STREET,,,946534,172564,40.640252822,-74.135900676,"(40.640252822, -74.135900676)"
822828082,03/31/2018,14:00:00,,,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,,,985242,159148,40.603508948,-73.996429009,"(40.603508948, -73.996429009)"
253119093,03/31/2018,14:00:00,03/31/2018,14:05:00,03/31/2018,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,OPPOSITE OF,STREET,,,989416,219383,40.768838758,-73.981351257,"(40.768838758, -73.981351257)"
256305539,03/31/2018,14:00:00,03/31/2018,14:10:00,03/31/2018,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,CHAIN STORE,,,995771,175895,40.649468516,-73.958482969,"(40.649468516, -73.958482969)"
441590057,03/31/2018,14:00:00,03/31/2018,17:30:00,03/31/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,,STREET,,,1013076,252524,40.859756003,-73.895792105,"(40.859756003, -73.895792105)"
500540886,03/31/2018,14:00:00,03/31/2018,15:00:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1022633,215398,40.757819158,-73.861454758,"(40.757819158, -73.861454758)"
610968502,03/31/2018,14:00:00,03/31/2018,14:20:00,03/31/2018,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1053646,188310,40.683280402,-73.749790462,"(40.683280402, -73.749790462)"
782109979,03/31/2018,14:00:00,03/31/2018,14:10:00,03/31/2018,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,HOTEL/MOTEL,,,991374,187228,40.680579719,-73.974316558,"(40.680579719, -73.974316558)"
910115427,03/31/2018,13:58:00,03/31/2018,14:58:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,DEPARTMENT STORE,,,1019840,206689,40.733926841,-73.871582398,"(40.733926841, -73.871582398)"
345271962,03/31/2018,13:50:00,03/31/2018,14:05:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. TRANSIT POLICE,BRONX,40,,TRANSIT - NYC SUBWAY,,,1004369,237509,40.818568337,-73.927313946,"(40.818568337, -73.927313946)"
997319053,03/31/2018,13:47:00,03/31/2018,13:47:00,03/31/2018,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,1041343,189494,40.686618108,-73.794139372,"(40.686618108, -73.794139372)"
904761603,03/31/2018,13:46:00,03/31/2018,14:52:00,03/31/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,88,INSIDE,RESIDENCE - PUBLIC HOUSING,,,990644,192166,40.694133956,-73.976943815,"(40.694133956, -73.976943815)"
979707288,03/31/2018,13:45:00,03/31/2018,14:00:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,PUBLIC BUILDING,,,1004834,215014,40.756824527,-73.925702888,"(40.756824527, -73.925702888)"
525689412,03/31/2018,13:45:00,03/31/2018,14:00:00,03/31/2018,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,OPPOSITE OF,STREET,,,1000401,192939,40.696243235,-73.941756906,"(40.696243235, -73.941756906)"
103429639,03/31/2018,13:41:00,03/31/2018,13:42:00,03/31/2018,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,OTHER,,,996343,236150,40.814852894,-73.956313353,"(40.814852894, -73.956313353)"
225526498,03/31/2018,13:40:00,,,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,1046415,188403,40.683589402,-73.77586124,"(40.683589402, -73.77586124)"
443510210,03/31/2018,13:40:00,03/31/2018,13:41:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,REAR OF,DEPARTMENT STORE,,,1021518,250606,40.854460073,-73.865283997,"(40.854460073, -73.865283997)"
331938630,03/31/2018,13:40:00,03/31/2018,13:45:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,HIGHWAY/PARKWAY,,,1007694,219657,40.769561242,-73.915363447,"(40.769561242, -73.915363447)"
578348441,03/31/2018,13:40:00,03/31/2018,13:50:00,03/31/2018,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,CHAIN STORE,,,1007694,219657,40.769561242,-73.915363447,"(40.769561242, -73.915363447)"
351896034,03/31/2018,13:35:00,03/31/2018,13:40:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,CHAIN STORE,,,986940,209087,40.740579949,-73.990294182,"(40.740579949, -73.990294182)"
283759837,03/31/2018,13:35:00,03/31/2018,13:38:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,CHAIN STORE,,,982186,198967,40.712803176,-74.007446595,"(40.712803176, -74.007446595)"
493754858,03/31/2018,13:30:00,03/31/2018,13:40:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CLOTHING/BOUTIQUE,,,988058,214775,40.75619167,-73.986256492,"(40.75619167, -73.986256492)"
324301265,03/31/2018,13:30:00,,,03/31/2018,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1015478,257490,40.873377987,-73.887085464,"(40.873377987, -73.887085464)"
687835584,03/31/2018,13:30:00,03/31/2018,13:42:00,03/31/2018,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,,BUS STOP,,,1011287,194497,40.700493019,-73.902493042,"(40.700493019, -73.902493042)"
851466807,03/31/2018,13:30:00,03/31/2018,13:50:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,CHAIN STORE,,,996826,153334,40.587541822,-73.954723064,"(40.587541822, -73.954723064)"
132186705,03/31/2018,13:30:00,03/31/2018,13:35:00,03/31/2018,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,DRUG STORE,,,998929,177903,40.654975367,-73.947098048,"(40.654975367, -73.947098048)"
417629864,03/31/2018,13:30:00,03/31/2018,14:00:00,03/31/2018,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,114,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,999925,214507,40.755443005,-73.943423246,"(40.755443005, -73.943423246)"
162220938,03/31/2018,13:30:00,03/31/2018,13:45:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,996757,190062,40.688352434,-73.954903418,"(40.688352434, -73.954903418)"
747628756,03/31/2018,13:30:00,03/31/2018,13:40:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,COMMERCIAL BUILDING,,,1009637,171942,40.638589493,-73.908528669,"(40.638589493, -73.908528669)"
188704052,03/31/2018,13:27:00,,,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,SMALL MERCHANT,,,1005881,243834,40.835925081,-73.921830886,"(40.835925081, -73.921830886)"
552123143,03/31/2018,13:27:00,03/31/2018,13:55:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1021639,250223,40.853408341,-73.864848739,"(40.853408341, -73.864848739)"
113508167,03/31/2018,13:25:00,,,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,SMALL MERCHANT,,,1005881,243834,40.835925081,-73.921830886,"(40.835925081, -73.921830886)"
647087784,03/31/2018,13:24:00,,,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,SMALL MERCHANT,,,1005881,243834,40.835925081,-73.921830886,"(40.835925081, -73.921830886)"
177321784,03/31/2018,13:23:00,,,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,SMALL MERCHANT,,,1005881,243834,40.835925081,-73.921830886,"(40.835925081, -73.921830886)"
255830105,03/31/2018,13:20:00,03/31/2018,13:21:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1020676,212952,40.751113794,-73.868531956,"(40.751113794, -73.868531956)"
127837436,03/31/2018,13:15:00,03/31/2018,13:30:00,03/31/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESTAURANT/DINER,,,988619,209968,40.742997406,-73.984234687,"(40.742997406, -73.984234687)"
368049174,03/31/2018,13:15:00,03/31/2018,13:20:00,03/31/2018,111,POSSESSION OF STOLEN PROPERTY,494,"STOLEN PROPERTY 2,1,POSSESSION",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987078,215157,40.757240531,-73.989793637,"(40.757240531, -73.989793637)"
674528875,03/31/2018,13:15:00,03/31/2018,13:25:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,,,1032140,242004,40.830798914,-73.826948796,"(40.830798914, -73.826948796)"
895357670,03/31/2018,13:11:00,03/31/2018,13:13:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,RESIDENCE - APT. HOUSE,,,994162,192351,40.694638498,-73.96425716,"(40.694638498, -73.96425716)"
545312430,03/31/2018,13:10:00,03/31/2018,13:15:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,CHAIN STORE,,,996773,223149,40.779168082,-73.954784146,"(40.779168082, -73.954784146)"
334939891,03/31/2018,13:10:00,,,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CLOTHING/BOUTIQUE,,,987873,212315,40.74943967,-73.986925574,"(40.74943967, -73.986925574)"
418139035,03/31/2018,13:10:00,,,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,FOOD SUPERMARKET,,,952296,145206,40.565183394,-74.115009492,"(40.565183394, -74.115009492)"
221055578,03/31/2018,13:10:00,03/31/2018,13:20:00,03/31/2018,238,FRAUDULENT ACCOSTING,466,"ACCOSTING,FRAUDULENT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,STREET,,,980443,195968,40.70457105,-74.013732153,"(40.70457105, -74.013732153)"
157159478,03/31/2018,13:05:00,03/31/2018,13:15:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,FOOD SUPERMARKET,,,987292,185407,40.675583828,-73.989034631,"(40.675583828, -73.989034631)"
824672217,03/31/2018,13:00:00,03/31/2018,13:10:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1008669,246692,40.843762188,-73.911745153,"(40.843762188, -73.911745153)"
